title,url,date,source,keyword
Paulo Bernardo chama Sociedade Rural de facção,http://www1.folha.uol.com.br/folha/brasil/ult96u347893.shtml,2007-11-22,folha,crise econômica
Toda Mídia - Nelson de Sá: O mundo em 2008,http://www1.folha.uol.com.br/fsp/brasil/fc2211200728.htm,2007-11-22,folha,recessão brasil
Bernardo diz que Ipea continuará sendo plural,http://www1.folha.uol.com.br/fsp/dinheiro/fi2211200715.htm,2007-11-22,folha,crise econômica
"Brasil ""abre portas"" para Venezuela no Mercosul, diz jornal",http://www1.folha.uol.com.br/folha/bbc/ult272u347552.shtml,2007-11-22,folha,crise econômica
Viana disse que substituição de Walfrido por Múcio não atrapalha aprovação da CPMF,http://www1.folha.uol.com.br/folha/brasil/ult96u348020.shtml,2007-11-23,folha,crise financeira
"Bolsa de Hong Kong fecha em alta de 2,06%; Seul tem queda",http://www1.folha.uol.com.br/folha/dinheiro/ult91u347935.shtml,2007-11-23,folha,bolsa valores
"Falta de negócio nos EUA esfria pregões; Bovespa sobe 0,12%",http://www1.folha.uol.com.br/fsp/dinheiro/fi2311200717.htm,2007-11-23,folha,ibovespa
"Bovespa avança 0,92% após abertura; dólar bate R$ 1,78",http://www1.folha.uol.com.br/folha/dinheiro/ult91u347995.shtml,2007-11-23,folha,ibovespa
"Bovespa tem ganho moderado; dólar retorna para R$ 1,80",http://www1.folha.uol.com.br/folha/dinheiro/ult91u348041.shtml,2007-11-23,folha,ibovespa
"Bovespa fecha em alta de 0,52%, com trégua em crise e pregão vazio",http://www1.folha.uol.com.br/folha/dinheiro/ult91u348152.shtml,2007-11-23,folha,ibovespa
Fundo do FGTS pode ser usado pelo BNDES,http://www1.folha.uol.com.br/fsp/dinheiro/fi2311200715.htm,2007-11-23,folha,crise econômica
"Estrangeiros vendem R$ 4,3 bi a mais que compram na Bovespa",http://www1.folha.uol.com.br/folha/dinheiro/ult91u348008.shtml,2007-11-23,folha,bolsa valores
"Brasil não está imune à crise, diz Meirelles",http://www1.folha.uol.com.br/folha/dinheiro/ult91u347977.shtml,2007-11-23,folha,recessão brasil
Bolsas americanas fecham em alta em sessão mais curta,http://www1.folha.uol.com.br/folha/dinheiro/ult91u348100.shtml,2007-11-23,folha,bolsa valores
Bolsas em NY sobem após feriado e em dia de pregão mais curto,http://www1.folha.uol.com.br/folha/dinheiro/ult91u348043.shtml,2007-11-23,folha,bolsa valores
"Brasil não está imune à crise, diz Meirelles",http://www1.folha.uol.com.br/fsp/dinheiro/fi2311200716.htm,2007-11-23,folha,recessão brasil
"Bovespa sobe 0,52%; dólar avança 1,46% e volta a R$ 1,80",http://www1.folha.uol.com.br/fsp/dinheiro/fi2411200709.htm,2007-11-24,folha,ibovespa
Inadimplência derruba lucro da Caixa em 89% no 3º tri,http://www1.folha.uol.com.br/fsp/dinheiro/fi2411200714.htm,2007-11-24,folha,recessão brasil
Corinthians exige roupa e aumento de parceiros,http://www1.folha.uol.com.br/fsp/esporte/fk2411200702.htm,2007-11-24,folha,crise financeira
Artigo: Prioridade ao terror afasta EUA da Ásia,http://www1.folha.uol.com.br/fsp/mundo/ft2411200714.htm,2007-11-24,folha,crise econômica
Empresas de capital aberto têm lucros recordes em 2007,http://www1.folha.uol.com.br/folha/dinheiro/ult91u348401.shtml,2007-11-25,folha,crise financeira
Lucros recordes turbinam investimentos,http://www1.folha.uol.com.br/fsp/dinheiro/fi2511200702.htm,2007-11-25,folha,crise financeira
Governo Lula reduz em 24% gastos publicitários em 2007,http://www1.folha.uol.com.br/fsp/brasil/fc2511200718.htm,2007-11-25,folha,crise econômica
Cenário externo é maior motivo de preocupação,http://www1.folha.uol.com.br/fsp/dinheiro/fi2511200707.htm,2007-11-25,folha,recessão brasil
Preocupação com Citigroup derruba Bolsas de NY,http://www1.folha.uol.com.br/folha/dinheiro/ult91u348883.shtml,2007-11-26,folha,crise financeira
Presidente do BC nega uso das reservas em fundo soberano,http://www1.folha.uol.com.br/folha/dinheiro/ult91u348879.shtml,2007-11-26,folha,crise financeira
"Dólar começa semana em baixa de quase 1%, a R$ 1,788",http://www1.folha.uol.com.br/folha/dinheiro/ult91u348608.shtml,2007-11-26,folha,crise econômica
Bolsas americanas caem com setores financeiro e de hipotecas,http://www1.folha.uol.com.br/folha/dinheiro/ult91u348741.shtml,2007-11-26,folha,crise econômica
"Bovespa sobe e dólar atinge R$ 1,82, em alta de 0,83%",http://www1.folha.uol.com.br/folha/dinheiro/ult91u348700.shtml,2007-11-26,folha,crise econômica
CPMF e turbulência podem adiar políticas,http://www1.folha.uol.com.br/folha/dinheiro/ult91u348630.shtml,2007-11-26,folha,crise econômica
"RS aplicará menos de 0,3% da receita em investimentos",http://www1.folha.uol.com.br/folha/brasil/ult96u348599.shtml,2007-11-26,folha,crise financeira
CPMF e turbulência podem adiar políticas,http://www1.folha.uol.com.br/fsp/dinheiro/fi2611200714.htm,2007-11-26,folha,crise econômica
"Bovespa fecha em baixa de 3,12%, com nervosismo sobre EUA",http://www1.folha.uol.com.br/folha/dinheiro/ult91u348836.shtml,2007-11-26,folha,ibovespa
Ações da BM&F têm grande procura,http://www1.folha.uol.com.br/folha/dinheiro/ult91u348615.shtml,2007-11-26,folha,ibovespa
Dicas FolhaInvestMarcopolo entra em lista de recomendações de corretora,http://www1.folha.uol.com.br/fsp/dinheiro/fi2611200711.htm,2007-11-26,folha,ibovespa
FolhainvestAções da BM&F têm grande procura,http://www1.folha.uol.com.br/fsp/dinheiro/fi2611200708.htm,2007-11-26,folha,ibovespa
"Bovespa sobe 0,62% após abertura; dólar marca R$ 1,80",http://www1.folha.uol.com.br/folha/dinheiro/ult91u348652.shtml,2007-11-26,folha,ibovespa
"Oportunidades, e riscos",http://www1.folha.uol.com.br/colunas/fernandocanzian/348680-oportunidades-e-riscos.shtml,2007-11-26,folha,recessão brasil
"Entrevista/Yeda Crusius: ""Ajuste será feito com aumento zero de salário""",http://www1.folha.uol.com.br/fsp/brasil/fc2611200714.htm,2007-11-26,folha,crise financeira
British Airways rejeita nova compra de ações da Iberia,http://www1.folha.uol.com.br/folha/dinheiro/ult91u348745.shtml,2007-11-26,folha,bolsa valores
"Mercado de câmbio negocia dólar próximo de R$ 1,82",http://www1.folha.uol.com.br/folha/dinheiro/ult91u348671.shtml,2007-11-26,folha,bolsa valores
"RS aplicará menos de 0,3% da receita em investimentos",http://www1.folha.uol.com.br/fsp/brasil/fc2611200717.htm,2007-11-26,folha,crise financeira
"Bolsas asiáticas fecham em alta; Seul sobe 4,65%",http://www1.folha.uol.com.br/folha/dinheiro/ult91u348586.shtml,2007-11-26,folha,bolsa valores
Curitibano assume liderança de ranking com 114% de alta,http://www1.folha.uol.com.br/fsp/dinheiro/fi2611200712.htm,2007-11-26,folha,bolsa valores
"Bovespa inverte tendência e cai; dólar marca R$ 1,82",http://www1.folha.uol.com.br/folha/dinheiro/ult91u348756.shtml,2007-11-26,folha,ibovespa
Brasília - Valdo Cruz: Corrida de obstáculos,http://www1.folha.uol.com.br/fsp/opiniao/fz2611200704.htm,2007-11-26,folha,crise econômica
"Bovespa recua 0,47% após abertura; dólar alcança R$ 1,85",http://www1.folha.uol.com.br/folha/dinheiro/ult91u349014.shtml,2007-11-27,folha,crise econômica
"Dólar tem nova sessão de alta, cotado a R$ 1,842",http://www1.folha.uol.com.br/folha/dinheiro/ult91u348973.shtml,2007-11-27,folha,crise econômica
"Bovespa amarga perda de 9,6% no mês",http://www1.folha.uol.com.br/fsp/dinheiro/fi2711200708.htm,2007-11-27,folha,crise econômica
TV Digital: Bancos financiam conversor,http://www1.folha.uol.com.br/fsp/dinheiro/fi2711200727.htm,2007-11-27,folha,crise econômica
Mantega nega uso de reservas em fundo,http://www1.folha.uol.com.br/fsp/dinheiro/fi2711200711.htm,2007-11-27,folha,crise econômica
"Bovespa segue Bolsas americanas e fecha com ganho de 0,61%",http://www1.folha.uol.com.br/folha/dinheiro/ult91u349181.shtml,2007-11-27,folha,crise econômica
Venezuela pedirá à Opep que venda de petróleo se desate do dólar,http://www1.folha.uol.com.br/folha/dinheiro/ult91u349126.shtml,2007-11-27,folha,crise financeira
Editoriais: Terapias monetárias,http://www1.folha.uol.com.br/fsp/opiniao/fz2711200701.htm,2007-11-27,folha,crise financeira
Faculdades investem na inclusão social,http://www1.folha.uol.com.br/fsp/fovest/fo2711200702.htm,2007-11-27,folha,bolsa valores
"Bolsa de Xangai tem queda de 1,97%; Tóquio fecha em alta",http://www1.folha.uol.com.br/folha/dinheiro/ult91u348929.shtml,2007-11-27,folha,bolsa valores
Bolsas em NY sobem com novo investimento recebido pelo Citigroup,http://www1.folha.uol.com.br/folha/dinheiro/ult91u349112.shtml,2007-11-27,folha,bolsa valores
"Dólar emenda sétimo dia de alta e fecha a R$ 1,83",http://www1.folha.uol.com.br/folha/dinheiro/ult91u349125.shtml,2007-11-27,folha,bolsa valores
SP ganha peso e cresce mais que a média,http://www1.folha.uol.com.br/fsp/dinheiro/fi2711200705.htm,2007-11-27,folha,crise financeira
Faculdades investem na inclusão social,http://www1.folha.uol.com.br/folha/educacao/ult305u348944.shtml,2007-11-27,folha,bolsa valores
"Crise nos EUA faz Bovespa retrair 0,9% e dólar bater R$ 1,86",http://www1.folha.uol.com.br/folha/dinheiro/ult91u349062.shtml,2007-11-27,folha,crise financeira
Yeda Crusius recorrerá a empréstimo para pagar 13º dos servidores,http://www1.folha.uol.com.br/folha/brasil/ult96u348892.shtml,2007-11-27,folha,crise financeira
"Bovespa avança 1,6% após abertura; dólar cede para R$ 1,81",http://www1.folha.uol.com.br/folha/dinheiro/ult91u349361.shtml,2007-11-28,folha,ibovespa
Bolsas em NY sobem com sinal de possível corte de juros do Fed,http://www1.folha.uol.com.br/folha/dinheiro/ult91u349427.shtml,2007-11-28,folha,bolsa valores
Bolsa de Hong Kong fecha em alta; Tóquio e Xangai caem,http://www1.folha.uol.com.br/folha/dinheiro/ult91u349276.shtml,2007-11-28,folha,bolsa valores
"Dólar tem 5º dia de alta e vai a R$ 1,836",http://www1.folha.uol.com.br/fsp/dinheiro/fi2811200706.htm,2007-11-28,folha,bolsa valores
"Mantega está confiante na aprovação da CPMF, diz chefe do FMI",http://www1.folha.uol.com.br/folha/brasil/ult96u349536.shtml,2007-11-28,folha,crise financeira
"Bovespa avança 3,17% e dólar retrai para R$ 1,80",http://www1.folha.uol.com.br/folha/dinheiro/ult91u349418.shtml,2007-11-28,folha,ibovespa
FMI alerta para risco de crise na economia global,http://www1.folha.uol.com.br/folha/bbc/ult272u349342.shtml,2007-11-28,folha,crise financeira
Alexandre Schwartsman: Uma parábola soberana,http://www1.folha.uol.com.br/fsp/dinheiro/fi2811200705.htm,2007-11-28,folha,crise financeira
"Dólar inicia em baixa de 0,46%, cotado a R$ 1,822",http://www1.folha.uol.com.br/folha/dinheiro/ult91u349323.shtml,2007-11-28,folha,crise econômica
Livro Bege aponta desaceleração na economia americana,http://www1.folha.uol.com.br/folha/dinheiro/ult91u349509.shtml,2007-11-28,folha,crise econômica
"Bovespa fecha em alta de 3,8% com otimismo nos EUA; risco-país cai 7%",http://www1.folha.uol.com.br/folha/dinheiro/ult91u349519.shtml,2007-11-28,folha,crise econômica
Veja cronologia dos principais fatos da crise que atinge Renan,http://www1.folha.uol.com.br/folha/brasil/ult96u349379.shtml,2007-11-28,folha,crise financeira
Bolsas de Hong Kong e Xangai sobem mais de 4%; Tóquio tem alta,http://www1.folha.uol.com.br/folha/dinheiro/ult91u349639.shtml,2007-11-29,folha,bolsa valores
"Bovespa opera volátil nos primeiros negócios; dólar recua para R$ 1,78",http://www1.folha.uol.com.br/folha/dinheiro/ult91u349734.shtml,2007-11-29,folha,ibovespa
"Bovespa avança 0,48%, após PIB americano; dólar marca R$ 1,79",http://www1.folha.uol.com.br/folha/dinheiro/ult91u349778.shtml,2007-11-29,folha,ibovespa
Mônica Bergamo,http://www1.folha.uol.com.br/fsp/ilustrad/fq2911200710.htm,2007-11-29,folha,bolsa valores
"Abertura de capital da BM&F pode levar a fusão com Bovespa, diz jornal",http://www1.folha.uol.com.br/folha/bbc/ult272u349652.shtml,2007-11-29,folha,bolsa valores
Oposição pára e Morales avança com Carta,http://www1.folha.uol.com.br/fsp/mundo/ft2911200701.htm,2007-11-29,folha,crise econômica
"Investidor só terá R$ 1,82 mil em ações da BM&F",http://www1.folha.uol.com.br/folha/dinheiro/ult91u349888.shtml,2007-11-29,folha,bolsa valores
"BC dos EUA sinaliza corte do juro, e Bolsa sobe 3,84%; dólar fica abaixo de R$ 1,80",http://www1.folha.uol.com.br/fsp/dinheiro/fi2911200713.htm,2007-11-29,folha,ibovespa
Nunca antes na história pagamos tanto imposto,http://www1.folha.uol.com.br/colunas/sergiomalbergier/349844-nunca-antes-na-historia-pagamos-tanto-imposto.shtml,2007-11-29,folha,crise financeira
Leia a íntegra da entrevista concedida por José Eduardo à Folha,http://www1.folha.uol.com.br/folha/brasil/ult96u349599.shtml,2007-11-29,folha,crise financeira
"Bovespa fecha em alta de 0,72% e emenda terceiro dia de recuperação",http://www1.folha.uol.com.br/folha/dinheiro/ult91u349893.shtml,2007-11-29,folha,ibovespa
Paulo Godoy: Crescimento abre espaço para reformas,http://www1.folha.uol.com.br/fsp/dinheiro/fi2911200710.htm,2007-11-29,folha,crise financeira
Vinicius Torres Freire: Furar o telhado para tomar sol,http://www1.folha.uol.com.br/fsp/dinheiro/fi2911200711.htm,2007-11-29,folha,crise financeira
Ministro pede que consumidor não compre já conversor de TV digital,http://www1.folha.uol.com.br/fsp/dinheiro/fi2911200731.htm,2007-11-29,folha,crise econômica
Lula diz que só o DEM e os sonegadores são contrários à CPMF,http://www1.folha.uol.com.br/folha/brasil/ult96u349785.shtml,2007-11-29,folha,bolsa valores
Leia a íntegra da entrevista concedida por Ricardo Berzoini à Folha,http://www1.folha.uol.com.br/folha/brasil/ult96u349591.shtml,2007-11-29,folha,crise financeira
"Bovespa avança 2,04% após abertura; dólar retrai para R$ 1,77",http://www1.folha.uol.com.br/folha/dinheiro/ult91u350073.shtml,2007-11-30,folha,ibovespa
"Bovespa avança 2%, com otimismo sobre EUA; dólar marca R$ 1,77",http://www1.folha.uol.com.br/folha/dinheiro/ult91u350117.shtml,2007-11-30,folha,recessão brasil
"Dólar recua 1,61% nas primeiras operações, a R$ 1,766",http://www1.folha.uol.com.br/folha/dinheiro/ult91u350027.shtml,2007-11-30,folha,crise financeira
Candidatos do PT divergem sobre governo de coalizão e política econômica,http://www1.folha.uol.com.br/folha/brasil/ult96u349586.shtml,2007-11-30,folha,crise econômica
Leia íntegra das respostas de Markus Sokol,http://www1.folha.uol.com.br/folha/brasil/ult96u349899.shtml,2007-11-30,folha,crise econômica
Leia íntegra das respostas de José Eduardo Cardozo,http://www1.folha.uol.com.br/folha/brasil/ult96u349903.shtml,2007-11-30,folha,crise econômica
Leia íntegra das respostas de Ricardo Berzoini,http://www1.folha.uol.com.br/folha/brasil/ult96u349906.shtml,2007-11-30,folha,crise econômica
Leia íntegra das respostas de Gilney Viana,http://www1.folha.uol.com.br/folha/brasil/ult96u349908.shtml,2007-11-30,folha,crise econômica
Leia íntegra das respostas de Jilmar Tatto,http://www1.folha.uol.com.br/folha/brasil/ult96u349911.shtml,2007-11-30,folha,crise econômica
"Análise: Vladimir Putin, do KGB ao poder supremo na Rússia",http://www1.folha.uol.com.br/folha/mundo/ult94u350163.shtml,2007-11-30,folha,crise econômica
"Análise: Vladimir Putin, do KGB ao poder supremo na Rússia",http://www1.folha.uol.com.br/folha/mundo/ult94u350162.shtml,2007-11-30,folha,crise econômica
"Rússia será Estado com um só partido, diz oposição",http://www1.folha.uol.com.br/folha/bbc/ult272u350185.shtml,2007-11-30,folha,crise econômica
"Bovespa fecha em alta de 1,4%, com otimismo global; ação da BM&F dispara 22%",http://www1.folha.uol.com.br/folha/dinheiro/ult91u350211.shtml,2007-11-30,folha,ibovespa
"Bolsa de SP perde fôlego e tem valorização de apenas 0,72%",http://www1.folha.uol.com.br/fsp/dinheiro/fi3011200710.htm,2007-11-30,folha,bolsa valores
Rateio da BM&F limita pequeno investidor,http://www1.folha.uol.com.br/fsp/dinheiro/fi3011200702.htm,2007-11-30,folha,bolsa valores
Luiz Carlos Mendonça de Barros: Um homem de coragem,http://www1.folha.uol.com.br/fsp/dinheiro/fi3011200703.htm,2007-11-30,folha,crise financeira
Bolsa de Tóquio sobe mais de 1%; Xangai fecha em queda,http://www1.folha.uol.com.br/folha/dinheiro/ult91u349994.shtml,2007-11-30,folha,bolsa valores
"Procura por ações da BM&F congestiona Bolsa; ativo sobe 26,6%",http://www1.folha.uol.com.br/folha/dinheiro/ult91u350108.shtml,2007-11-30,folha,bolsa valores
Lula volta a atacar o DEM e diz que governadores do PSDB querem a CPMF,http://www1.folha.uol.com.br/folha/brasil/ult96u350110.shtml,2007-11-30,folha,bolsa valores
Bolsas em NY sobem com comentário de Bernanke e expectativa sobre juros,http://www1.folha.uol.com.br/folha/dinheiro/ult91u350112.shtml,2007-11-30,folha,bolsa valores
Bolsas européias fecham em alta com otimismo sobre os EUA,http://www1.folha.uol.com.br/folha/dinheiro/ult91u350184.shtml,2007-11-30,folha,bolsa valores
"Presidente do Equador diz que mudança será ""radical, profunda e rápida""",http://www1.folha.uol.com.br/folha/mundo/ult94u350274.shtml,2007-11-30,folha,crise financeira
"Bovespa avança 2,4% enquanto ação da BM&F dispara; dólar fecha a R$ 1,79",http://www1.folha.uol.com.br/folha/dinheiro/ult91u350168.shtml,2007-11-30,folha,crise financeira
Leia íntegra das respostas de José Carlos Miranda,http://www1.folha.uol.com.br/folha/brasil/ult96u349923.shtml,2007-11-30,folha,crise financeira
Ação da BM&F dispara 25% na estréia,http://www1.folha.uol.com.br/folha/dinheiro/ult91u350092.shtml,2007-11-30,folha,bolsa valores
Ouro e dólar lideram ganhos em novembro; Ibovespa cai mais de 3%,http://www1.folha.uol.com.br/folha/dinheiro/ult91u350242.shtml,2007-11-30,folha,ibovespa
"Alta: Procura faz ação da braskem subir 6,56% na Bolsa",http://www1.folha.uol.com.br/fsp/dinheiro/fi0112200705.htm,2007-12-01,folha,bolsa valores
"Para especialista, país do islã moderno tem de criar mais empregos",http://www1.folha.uol.com.br/fsp/mundo/ft0112200726.htm,2007-12-01,folha,bolsa valores
Ações da BM&F estréiam com alta de 22%,http://www1.folha.uol.com.br/fsp/dinheiro/fi0112200717.htm,2007-12-01,folha,bolsa valores
"Estratégia imperial dos EUA segue em expansão, diz Fiori",http://www1.folha.uol.com.br/folha/mundo/ult94u349932.shtml,2007-12-01,folha,crise financeira
Temor de recessão ganha força nos EUA,http://www1.folha.uol.com.br/fsp/dinheiro/fi0112200722.htm,2007-12-01,folha,crise financeira
"Ministro pede ""boa vontade"" com início das transmissões",http://www1.folha.uol.com.br/fsp/dinheiro/fi0112200721.htm,2007-12-01,folha,recessão brasil
"Mês tenso leva dólar a acumular valorização de 3,28%",http://www1.folha.uol.com.br/fsp/dinheiro/fi0112200718.htm,2007-12-01,folha,recessão brasil
Entrevista - José Luís Fiori: Estratégia imperial dos EUA segue em expansão,http://www1.folha.uol.com.br/fsp/mundo/ft0112200722.htm,2007-12-01,folha,crise econômica
Classe média russa cresce e agradece ao Kremlin,http://www1.folha.uol.com.br/fsp/mundo/ft0212200708.htm,2007-12-02,folha,crise econômica
Turbulências reacendem debate fiscal,http://www1.folha.uol.com.br/fsp/dinheiro/fi0212200704.htm,2007-12-02,folha,crise econômica
"Gilberto Dimenstein: Emprego de ""tiozão"" está em alta",http://www1.folha.uol.com.br/fsp/cotidian/ff0212200732.htm,2007-12-02,folha,crise econômica
Na internet,http://www1.folha.uol.com.br/fsp/negocios/cn0212200705.htm,2007-12-02,folha,bolsa valores
Mercado de capitais precisa ser visto com ponderação,http://www1.folha.uol.com.br/fsp/negocios/cn0212200701.htm,2007-12-02,folha,bolsa valores
Cana de assucar,http://www1.folha.uol.com.br/fsp/mais/fs0212200713.htm,2007-12-02,folha,bolsa valores
Yoshiaki Nakano: Revolução no mercado de capitais,http://www1.folha.uol.com.br/fsp/dinheiro/fi0212200706.htm,2007-12-02,folha,ibovespa
Administração financeira: Bolsa em alta valoriza carreira em finanças,http://www1.folha.uol.com.br/fsp/empregos/ce0212200706.htm,2007-12-02,folha,crise financeira
"Nobel de Economia diz que EUA ""já estão em recessão""",http://www1.folha.uol.com.br/folha/dinheiro/ult91u350784.shtml,2007-12-03,folha,recessão brasil
"Bovespa opera instável; dólar mantém R$ 1,79",http://www1.folha.uol.com.br/folha/dinheiro/ult91u350809.shtml,2007-12-03,folha,crise econômica
"Dólar inicia semana em baixa de 0,39%, a R$ 1,787",http://www1.folha.uol.com.br/folha/dinheiro/ult91u350720.shtml,2007-12-03,folha,crise econômica
"Vamos tirar reeleição da nova Carta boliviana, diz vice-presidente Álvaro Garcia Linera",http://www1.folha.uol.com.br/folha/mundo/ult94u350593.shtml,2007-12-03,folha,crise econômica
Nelson Ascher: Brincando com fogo,http://www1.folha.uol.com.br/fsp/ilustrad/fq0312200726.htm,2007-12-03,folha,crise econômica
Bolsas americanas têm ligeira queda à espera de dados econômicos,http://www1.folha.uol.com.br/folha/dinheiro/ult91u350829.shtml,2007-12-03,folha,bolsa valores
Saem memórias de pensadores do teatro moderno,http://www1.folha.uol.com.br/fsp/ilustrad/fq0312200717.htm,2007-12-03,folha,crise financeira
"Bovespa descola dos EUA e fecha com alta moderada, em dia fraco de negócios",http://www1.folha.uol.com.br/folha/dinheiro/ult91u350923.shtml,2007-12-03,folha,ibovespa
Hong Kong e Xangai têm ligeira alta; Bolsas européias abrem em baixa,http://www1.folha.uol.com.br/folha/dinheiro/ult91u350696.shtml,2007-12-03,folha,bolsa valores
Ação da Nossa Caixa deve entrar em próxima versão do Ibovespa,http://www1.folha.uol.com.br/folha/dinheiro/ult91u350820.shtml,2007-12-03,folha,ibovespa
STJ embarga construção de hospital perto de aeroporto no Rio,http://www1.folha.uol.com.br/folha/cotidiano/ult95u350799.shtml,2007-12-03,folha,bolsa valores
Saem memórias de pensadores do teatro moderno,http://www1.folha.uol.com.br/folha/ilustrada/ult90u350708.shtml,2007-12-03,folha,crise financeira
FolhainvestFundos de ações têm expansão recorde,http://www1.folha.uol.com.br/fsp/dinheiro/fi0312200715.htm,2007-12-03,folha,ibovespa
Dicas FolhainvestAções de Sadia e Vale passam a ser recomendadas por corretora,http://www1.folha.uol.com.br/fsp/dinheiro/fi0312200719.htm,2007-12-03,folha,ibovespa
"Bovespa inicia primeiro pregão em alta de 0,75%; dólar retrai para R$ 1,78",http://www1.folha.uol.com.br/folha/dinheiro/ult91u350770.shtml,2007-12-03,folha,ibovespa
Livro traz sugestões para diminuir taxa de juros,http://www1.folha.uol.com.br/folha/publifolha/ult10037u350217.shtml,2007-12-03,folha,recessão brasil
Fundos de ações têm expansão recorde,http://www1.folha.uol.com.br/folha/dinheiro/ult91u350738.shtml,2007-12-03,folha,ibovespa
"Bovespa recua 1,11% após abertura; dólar avança para R$ 1,82",http://www1.folha.uol.com.br/folha/dinheiro/ult91u351110.shtml,2007-12-04,folha,ibovespa
"Bovespa sofre perdas com pessimismo sobre EUA; dólar bate R$ 1,82",http://www1.folha.uol.com.br/folha/dinheiro/ult91u351158.shtml,2007-12-04,folha,ibovespa
"Bovespa fecha em alta de 0,45% e emenda sexto pregão de ganho",http://www1.folha.uol.com.br/folha/dinheiro/ult91u351294.shtml,2007-12-04,folha,ibovespa
Bolsas em NY caem à espera de indicadores e decisão do Fed,http://www1.folha.uol.com.br/folha/dinheiro/ult91u351185.shtml,2007-12-04,folha,bolsa valores
Bovespa tem 5º pregão seguido de valorização,http://www1.folha.uol.com.br/fsp/dinheiro/fi0412200722.htm,2007-12-04,folha,bolsa valores
"Comércio mundial não crescerá 6% em 2007, admite OMC",http://www1.folha.uol.com.br/folha/dinheiro/ult91u351275.shtml,2007-12-04,folha,crise econômica
Bolsas de Hong Kong e Xangai sobem; Londres abre em queda,http://www1.folha.uol.com.br/folha/dinheiro/ult91u351032.shtml,2007-12-04,folha,bolsa valores
"Bovespa inverte tendência e sobe 0,5%; dólar atinge R$ 1,81",http://www1.folha.uol.com.br/folha/dinheiro/ult91u351206.shtml,2007-12-04,folha,recessão brasil
Aviação 2: Justiça de SP aceita pedido de recuperação judicial da BRA,http://www1.folha.uol.com.br/fsp/dinheiro/fi0412200721.htm,2007-12-04,folha,crise financeira
Veja cronologia dos principais fatos da crise que atinge Renan,http://www1.folha.uol.com.br/folha/brasil/ult96u351342.shtml,2007-12-04,folha,crise financeira
"Saúde: Sem a Fundação Zerbini, gestão do Incor-DF não foi definida",http://www1.folha.uol.com.br/fsp/cotidian/ff0412200724.htm,2007-12-04,folha,crise financeira
O que vai ficar do Campeonato Brasileiro,http://www1.folha.uol.com.br/folha/colunas/futebolnarede/ult868u351209.shtml,2007-12-04,folha,crise financeira
Veja cronologia dos principais fatos da crise que atinge Renan,http://www1.folha.uol.com.br/folha/brasil/ult96u351137.shtml,2007-12-04,folha,crise financeira
O que vai ficar do Campeonato Brasileiro,http://www1.folha.uol.com.br/colunas/futebolnarede/351209-o-que-vai-ficar-do-campeonato-brasileiro.shtml,2007-12-04,folha,crise financeira
"Jefferson Péres diz que Senado tem o ""dever moral"" de votar pela cassação de Renan",http://www1.folha.uol.com.br/folha/brasil/ult96u351122.shtml,2007-12-04,folha,crise financeira
"Bovespa fecha em alta de 2,28% e reduz perdas do mês anterior",http://www1.folha.uol.com.br/folha/dinheiro/ult91u351677.shtml,2007-12-05,folha,ibovespa
China pode apresentar proposta pela Rio Tinto,http://www1.folha.uol.com.br/fsp/dinheiro/fi0512200705.htm,2007-12-05,folha,recessão brasil
"Bovespa valoriza 1,7%; dólar cede para R$ 1,79",http://www1.folha.uol.com.br/folha/dinheiro/ult91u351546.shtml,2007-12-05,folha,ibovespa
Vaivém das commodities,http://www1.folha.uol.com.br/fsp/dinheiro/fi0512200722.htm,2007-12-05,folha,bolsa valores
Ranking das cem empresas mais competitivas tem 13 brasileiras,http://www1.folha.uol.com.br/folha/dinheiro/ult91u351533.shtml,2007-12-05,folha,bolsa valores
Paulo Rabello de Castro: Recessão à vista?,http://www1.folha.uol.com.br/fsp/dinheiro/fi0512200704.htm,2007-12-05,folha,crise financeira
Bolsas em NY sobem com dados econômicos e espera por corte de juros,http://www1.folha.uol.com.br/folha/dinheiro/ult91u351569.shtml,2007-12-05,folha,bolsa valores
"Dólar fecha a R$ 1,79; mercado aguarda Copom",http://www1.folha.uol.com.br/folha/dinheiro/ult91u351611.shtml,2007-12-05,folha,bolsa valores
"Sistema ""home broker"" registra recorde triplo em novembro",http://www1.folha.uol.com.br/folha/dinheiro/ult91u351645.shtml,2007-12-05,folha,bolsa valores
Dualib admite parte de culpa por rebaixamento e diz ter medo de sair de casa,http://www1.folha.uol.com.br/folha/esporte/ult92u351449.shtml,2007-12-05,folha,crise financeira
"Bovespa avança 1,55% após abertura; dólar retrai para R$ 1,79",http://www1.folha.uol.com.br/folha/dinheiro/ult91u351489.shtml,2007-12-05,folha,crise econômica
"Bolsa sobe 0,45% na véspera do Copom",http://www1.folha.uol.com.br/fsp/dinheiro/fi0512200721.htm,2007-12-05,folha,crise econômica
"""Posso apanhar no clube"", diz Dualib",http://www1.folha.uol.com.br/fsp/esporte/fk0512200702.htm,2007-12-05,folha,crise financeira
Bolsas asiáticas fecham em alta; Londres sobe na abertura,http://www1.folha.uol.com.br/folha/dinheiro/ult91u351447.shtml,2007-12-05,folha,bolsa valores
Vinicius Torres Freire: Era uma vez um mercado...,http://www1.folha.uol.com.br/fsp/dinheiro/fi0512200708.htm,2007-12-05,folha,crise financeira
